Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
27-543-7069,37.0,Male,Middle,Divorced,Master's,High,Cockburn Town,Home Appliances,$307.15,2,Online,4,2,1.0,None,Not Sensitive,2,9,Medium,Desktop,Other,8/5/2024,True,True,Planned,Standard,6
96-079-9597,36.0,Female,High,Single,Master's,Middle,Maslog,Home Appliances,$300.35,12,Online,5,1,2.0,None,Very Sensitive,0,8,Low,Tablet,Debit Card,8/11/2024,True,True,Wants-based,Standard,13
38-940-4942,72.0,Female,High,Widowed,Master's,Middle,Faqqū‘ah,Health Care,$600.0,4,Mixed,3,4,0.0,Low,Somewhat Sensitive,0,2,High,Tablet,Other,12/15/2024,False,True,Planned,Express,3
82-014-2564,121.0,Male,High,Married,High School,Middle,Yelyzavethradka,Groceries,$600.0,4,In-Store,3,1,0.0,High,Somewhat Sensitive,1,9,Low,Desktop,Cash,3/6/2024,False,True,Wants-based,Express,7
70-699-5799,37.0,Female,High,Single,Master's,High,Jackson,Office Supplies,$205.1,7,In-Store,4,2,1.0,Low,Somewhat Sensitive,2,6,None,Desktop,Credit Card,5/21/2024,True,True,Wants-based,Express,3
53-240-2040,21.0,Male,High,Married,High School,High,Itaguaí,Gardening & Outdoors,$50.0,3,Mixed,1,1,0.0,Medium,Somewhat Sensitive,2,2,None,Tablet,Cash,3/23/2024,False,True,Impulsive,Express,6
27-742-2776,101.0,Male,High,Married,High School,High,Fteliá,Toys & Games,$600.0,2,Mixed,3,5,2.0,None,Very Sensitive,2,10,None,Desktop,Debit Card,9/22/2024,False,True,Planned,No Preference,13
55-620-7906,93.0,Male,High,Divorced,High School,Middle,Kiambu,Software & Apps,$600.0,9,Online,3,3,1.0,None,Not Sensitive,0,10,None,Smartphone,Debit Card,4/2/2024,True,True,Planned,No Preference,6
04-213-4617,27.0,Male,High,Divorced,High School,High,Xibër-Murrizë,Food & Beverages,$93.89,9,Mixed,2,3,2.0,Low,Very Sensitive,2,9,None,Desktop,PayPal,1/30/2024,False,True,Planned,No Preference,7
79-384-7469,118.0,Male,Middle,Single,Bachelor's,High,Xudat,Groceries,$600.0,12,Mixed,5,1,0.0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Other,5/28/2024,True,False,Planned,Standard,3
30-839-5589,77.0,Female,Middle,Married,High School,Middle,Yaodu,Hotels,$600.0,10,In-Store,5,4,1.0,Low,Not Sensitive,2,2,High,Smartphone,PayPal,8/20/2024,True,True,Planned,No Preference,5
76-848-9229,67.0,Male,High,Married,Bachelor's,Middle,Saint-Gratien,Animal Feed,$600.0,12,Mixed,2,3,0.0,High,Not Sensitive,0,3,Low,Tablet,Credit Card,2/15/2024,False,True,Wants-based,Standard,6
98-559-6096,93.0,Male,Middle,Widowed,High School,Middle,Totora,Software & Apps,$600.0,8,In-Store,2,2,0.0,High,Somewhat Sensitive,0,9,Low,Desktop,Cash,7/13/2024,False,True,Need-based,Standard,5
56-810-2066,37.0,Female,High,Married,Master's,Middle,Göteborg,Home Appliances,$272.88,4,In-Store,5,2,2.0,None,Not Sensitive,2,7,High,Tablet,Other,4/17/2024,False,True,Need-based,No Preference,2
55-580-7707,136.0,Male,High,Divorced,Bachelor's,Middle,Čáslav,Jewelry & Accessories,$600.0,4,Mixed,5,1,1.0,High,Not Sensitive,0,1,Medium,Desktop,PayPal,11/29/2024,False,False,Planned,Standard,10
18-605-0795,77.0,Female,Middle,Widowed,High School,High,Rudnogorsk,Hotels,$600.0,9,Online,5,5,0.0,Medium,Somewhat Sensitive,0,5,High,Desktop,Cash,10/28/2024,False,True,Impulsive,No Preference,8
86-268-2904,137.0,Male,High,Widowed,High School,Middle,Pindiga,Jewelry & Accessories,$600.0,6,Online,2,1,1.0,None,Not Sensitive,1,8,Low,Desktop,Cash,7/12/2024,True,True,Need-based,Express,5
75-847-7630,91.0,Male,Middle,Single,High School,Middle,Adela,Baby Products,$600.0,8,Mixed,3,3,1.0,High,Somewhat Sensitive,2,9,Medium,Tablet,Other,7/26/2024,False,False,Wants-based,Standard,10
76-910-2337,102.0,Female,Middle,Widowed,Master's,High,Krajan Baru,Toys & Games,$600.0,12,Mixed,4,1,0.0,Medium,Somewhat Sensitive,2,9,None,Smartphone,Other,12/5/2024,False,True,Need-based,Standard,6
56-719-7145,124.0,Female,High,Married,Master's,Middle,Jinqiao,Clothing,$600.0,9,Mixed,1,5,1.0,High,Very Sensitive,1,8,High,Smartphone,Other,8/12/2024,False,False,Impulsive,Standard,14
14-025-2335,61.0,Male,Middle,Divorced,Master's,Middle,Barg-e Matāl,Luxury Goods,$600.0,9,Online,1,1,2.0,High,Somewhat Sensitive,1,9,Medium,Smartphone,PayPal,1/2/2024,True,False,Impulsive,No Preference,10
10-300-8072,36.0,Female,High,Single,High School,High,Argenteuil,Home Appliances,$280.42,3,Online,3,2,1.0,Low,Very Sensitive,0,6,High,Desktop,Debit Card,11/4/2024,True,False,Planned,No Preference,10
73-698-2326,96.0,Male,Middle,Divorced,Bachelor's,High,Daying,Baby Products,$600.0,6,Mixed,5,1,2.0,High,Very Sensitive,1,8,Low,Smartphone,Debit Card,7/5/2024,True,True,Impulsive,No Preference,11
01-023-2094,53.0,Female,Middle,Divorced,Master's,Middle,Ngrejo,Sports & Outdoors,$561.81,3,Online,5,4,2.0,Low,Somewhat Sensitive,1,5,None,Smartphone,Cash,4/30/2024,False,False,Planned,No Preference,13
65-359-4645,80.0,Female,Middle,Married,High School,High,Xieba,Packages),$600.0,10,Mixed,3,1,0.0,Low,Not Sensitive,0,9,High,Smartphone,Cash,2/16/2024,False,False,Planned,Standard,11
33-405-7978,92.0,Female,High,Married,High School,Middle,Sigli,Software & Apps,$600.0,12,Mixed,5,2,2.0,None,Very Sensitive,0,8,Low,Tablet,Cash,3/20/2024,False,False,Need-based,Express,6
09-783-7921,22.0,Female,High,Divorced,Bachelor's,High,Aristóbulo del Valle,Gardening & Outdoors,$50.0,3,In-Store,5,5,1.0,Low,Not Sensitive,0,2,None,Smartphone,PayPal,10/27/2024,True,True,Wants-based,Standard,13
76-561-2427,129.0,Male,Middle,Widowed,High School,High,Cane,Travel & Leisure (Flights,$600.0,11,Online,3,5,1.0,High,Not Sensitive,2,8,High,Tablet,PayPal,5/4/2024,True,False,Wants-based,No Preference,5
82-467-3300,99.0,Male,High,Married,Master's,Middle,Podhum,Baby Products,$600.0,5,Mixed,5,2,0.0,Medium,Very Sensitive,2,7,Low,Tablet,Credit Card,10/31/2024,False,False,Need-based,No Preference,3
92-946-7398,100.0,Female,High,Widowed,Bachelor's,High,Vilar,Baby Products,$600.0,5,In-Store,3,5,1.0,Low,Very Sensitive,0,8,Low,Tablet,Credit Card,2/6/2024,True,True,Impulsive,Standard,12
59-891-2990,63.0,Female,Middle,Widowed,Bachelor's,High,Portela,Luxury Goods,$600.0,9,Online,4,5,1.0,None,Not Sensitive,0,8,Low,Smartphone,Other,7/18/2024,False,False,Need-based,Standard,14
22-579-3978,122.0,Male,Middle,Divorced,High School,High,Arendal,Clothing,$600.0,10,Online,5,3,0.0,High,Very Sensitive,1,7,Medium,Desktop,PayPal,1/6/2024,False,False,Planned,Standard,13
22-352-0576,26.0,Male,Middle,Married,Bachelor's,Middle,Nabīnagar,Food & Beverages,$76.37,10,Online,5,3,2.0,None,Somewhat Sensitive,2,10,Medium,Desktop,PayPal,4/4/2024,True,False,Wants-based,Standard,7
28-676-0614,121.0,Male,Middle,Married,High School,High,La Ravoire,Clothing,$600.0,3,In-Store,2,5,1.0,Medium,Somewhat Sensitive,0,10,Medium,Smartphone,Other,2/28/2024,False,True,Wants-based,Standard,6
07-211-9364,36.0,Female,Middle,Widowed,Master's,Middle,Dostoyevka,Home Appliances,$244.98,8,In-Store,4,3,0.0,High,Somewhat Sensitive,0,4,Low,Tablet,Cash,10/28/2024,True,False,Wants-based,Standard,4
98-238-6733,63.0,Female,High,Married,High School,High,Liuzhou,Luxury Goods,$600.0,5,In-Store,2,5,0.0,High,Very Sensitive,0,4,Medium,Tablet,Credit Card,6/21/2024,False,True,Impulsive,No Preference,4
72-006-3769,83.0,Female,High,Married,Bachelor's,High,São Mateus do Maranhão,Packages),$600.0,9,Mixed,3,1,1.0,Medium,Very Sensitive,0,10,Medium,Desktop,PayPal,6/6/2024,True,True,Wants-based,Express,11
75-845-3143,88.0,Female,High,Single,High School,High,Rumbek,Software & Apps,$600.0,8,Online,3,4,2.0,Low,Not Sensitive,1,1,Low,Smartphone,Other,12/24/2024,False,False,Planned,Standard,14
26-028-2671,49.0,Female,High,Divorced,High School,Middle,Cigedang,Sports & Outdoors,$600.0,6,Online,2,2,2.0,High,Not Sensitive,2,2,None,Smartphone,Other,11/14/2024,False,False,Impulsive,Express,1
55-876-7407,80.0,Female,High,Married,Bachelor's,Middle,Muaralabuh,Packages),$600.0,10,Mixed,2,3,1.0,High,Not Sensitive,2,1,None,Smartphone,Credit Card,12/18/2024,False,True,Need-based,No Preference,9
47-720-9520,51.0,Female,Middle,Widowed,Bachelor's,High,Chełmiec,Sports & Outdoors,$592.78,5,Online,4,3,1.0,None,Somewhat Sensitive,1,10,Low,Smartphone,PayPal,4/10/2024,True,True,Planned,No Preference,4
42-207-5005,43.0,Female,Middle,Widowed,High School,High,Santa Marta,Furniture,$397.66,2,Mixed,2,5,0.0,Medium,Very Sensitive,1,1,High,Smartphone,PayPal,12/6/2024,True,False,Need-based,No Preference,7
47-266-2261,41.0,Female,Middle,Single,Bachelor's,Middle,Brändö,Furniture,$431.32,12,In-Store,1,1,1.0,High,Not Sensitive,1,5,High,Desktop,Credit Card,10/29/2024,True,False,Impulsive,Standard,9
77-642-7686,28.0,Female,High,Divorced,High School,High,Liangshuihe,Food & Beverages,$88.29,12,Online,5,1,2.0,High,Not Sensitive,0,3,None,Smartphone,Credit Card,7/10/2024,True,False,Impulsive,No Preference,8
37-468-8133,75.0,Male,Middle,Single,High School,Middle,Cimara,Health Care,$600.0,7,Online,1,4,1.0,Low,Not Sensitive,0,2,Medium,Desktop,PayPal,1/30/2024,True,True,Wants-based,Standard,4
00-335-5034,36.0,Female,High,Married,Bachelor's,High,Sanxing,Home Appliances,$292.99,3,In-Store,1,3,0.0,High,Somewhat Sensitive,2,9,None,Smartphone,PayPal,8/12/2024,True,False,Impulsive,Standard,6
95-148-1769,120.0,Male,Middle,Divorced,Master's,High,Linao,Clothing,$600.0,11,In-Store,5,3,2.0,Low,Not Sensitive,1,3,None,Tablet,Cash,3/17/2024,False,False,Planned,Standard,11
72-324-1243,55.0,Male,High,Married,High School,Middle,Bairan,Mobile Accessories,$600.0,6,In-Store,2,4,1.0,High,Very Sensitive,0,2,Medium,Smartphone,Credit Card,9/21/2024,True,True,Impulsive,No Preference,3
62-687-5354,70.0,Male,Middle,Single,High School,Middle,Abaetetuba,Health Care,$600.0,3,Online,4,5,2.0,High,Very Sensitive,0,1,Low,Tablet,PayPal,3/25/2024,True,False,Planned,No Preference,4
54-634-0814,43.0,Male,High,Divorced,Bachelor's,High,Pasirjaya,Furniture,$373.03,10,In-Store,5,3,1.0,Low,Somewhat Sensitive,0,6,Medium,Desktop,PayPal,11/12/2024,False,True,Need-based,No Preference,3
64-769-5737,39.0,Male,Middle,Widowed,Master's,Middle,Acheng,Home Appliances,$298.38,8,Mixed,3,4,2.0,Low,Very Sensitive,1,5,None,Tablet,Cash,4/6/2024,False,False,Need-based,No Preference,6
62-892-2088,93.0,Male,High,Widowed,Master's,High,Huakoulongtan,Software & Apps,$600.0,2,Mixed,5,4,2.0,Medium,Not Sensitive,1,9,Low,Tablet,Cash,11/23/2024,False,True,Need-based,Express,1
53-951-2529,85.0,Male,Middle,Divorced,Master's,High,Burgastai,Electronics,$600.0,6,Mixed,4,2,1.0,High,Not Sensitive,0,9,Medium,Smartphone,PayPal,7/11/2024,False,True,Need-based,No Preference,11
00-264-3797,36.0,Male,Middle,Married,Master's,Middle,Chavarría,Home Appliances,$319.37,2,Mixed,4,2,1.0,Medium,Somewhat Sensitive,0,1,High,Smartphone,Debit Card,4/17/2024,True,False,Need-based,No Preference,10
88-445-9235,61.0,Female,High,Married,High School,High,Demuk,Luxury Goods,$600.0,4,Online,5,3,0.0,Medium,Somewhat Sensitive,0,5,None,Desktop,Debit Card,9/14/2024,False,True,Planned,Standard,5
65-539-9955,115.0,Female,High,Single,High School,High,Sertolovo,Health Supplements,$600.0,6,Mixed,5,2,1.0,Low,Not Sensitive,1,10,None,Desktop,Cash,8/8/2024,False,True,Wants-based,No Preference,2
89-730-1134,23.0,Male,Middle,Divorced,High School,Middle,Jixian,Gardening & Outdoors,$50.0,3,Mixed,3,4,0.0,None,Somewhat Sensitive,1,9,Medium,Smartphone,Cash,5/5/2024,False,False,Planned,Express,10
74-051-7865,97.0,Female,High,Divorced,Bachelor's,High,Deqing,Baby Products,$600.0,4,Mixed,5,1,0.0,Medium,Very Sensitive,0,4,High,Desktop,Other,2/15/2024,True,False,Need-based,Standard,4
40-450-4266,73.0,Female,Middle,Single,Bachelor's,Middle,Sala,Health Care,$600.0,11,Mixed,4,2,0.0,Medium,Very Sensitive,0,1,High,Smartphone,Other,1/26/2024,True,True,Planned,Express,8
78-796-5651,31.0,Female,Middle,Divorced,High School,High,Dłutów,Office Supplies,$190.38,6,In-Store,3,5,2.0,Medium,Very Sensitive,0,1,High,Desktop,Other,5/23/2024,False,True,Impulsive,Express,5
78-163-4800,103.0,Male,Middle,Single,Master's,Middle,Regimin,Toys & Games,$600.0,6,Online,1,1,2.0,Low,Very Sensitive,0,4,High,Tablet,Other,4/20/2024,False,True,Wants-based,Standard,10
90-272-5701,101.0,Male,Middle,Single,Master's,High,Semiletka,Toys & Games,$600.0,6,Mixed,4,5,0.0,None,Somewhat Sensitive,0,4,High,Tablet,Other,6/9/2024,True,True,Impulsive,Express,13
14-118-5229,50.0,Male,Middle,Divorced,Master's,High,Dayr Sharaf,Books,$514.51,3,Online,3,4,1.0,Low,Very Sensitive,1,2,Medium,Smartphone,PayPal,2/15/2024,True,True,Planned,Standard,9
24-662-2119,75.0,Male,High,Widowed,Master's,Middle,Adani,Hotels,$600.0,9,Mixed,3,4,0.0,Medium,Somewhat Sensitive,2,5,None,Smartphone,PayPal,4/18/2024,False,True,Wants-based,Standard,5
61-794-8438,72.0,Male,Middle,Divorced,Bachelor's,Middle,Rakhiv,Health Care,$600.0,12,Online,1,3,2.0,High,Not Sensitive,2,6,None,Desktop,Cash,7/7/2024,True,True,Impulsive,Standard,11
21-959-5766,63.0,Female,High,Married,High School,Middle,Ma'an,Luxury Goods,$600.0,9,Online,4,2,2.0,Medium,Somewhat Sensitive,1,6,Low,Tablet,Other,12/15/2024,True,False,Need-based,No Preference,7
42-518-2602,37.0,Male,Middle,Divorced,Bachelor's,High,Navoiy,Home Appliances,$258.24,12,In-Store,2,1,1.0,Medium,Somewhat Sensitive,2,9,None,Tablet,PayPal,7/28/2024,True,False,Impulsive,Express,14
35-850-8676,62.0,Female,High,Married,High School,Middle,Sishilichengzi,Luxury Goods,$600.0,8,Online,2,4,0.0,Low,Somewhat Sensitive,2,8,Medium,Tablet,Cash,1/24/2024,False,True,Planned,No Preference,14
07-958-2231,97.0,Female,Middle,Married,Bachelor's,Middle,Tigaherang,Baby Products,$600.0,9,Mixed,3,5,1.0,None,Somewhat Sensitive,2,7,Low,Smartphone,Debit Card,2/10/2024,True,False,Wants-based,Standard,5
78-503-0416,60.0,Male,Middle,Single,High School,High,Villa Dolores,Luxury Goods,$600.0,12,In-Store,2,1,1.0,Low,Very Sensitive,2,4,Medium,Tablet,Debit Card,8/31/2024,True,True,Planned,No Preference,9
46-167-7999,130.0,Male,Middle,Single,Master's,Middle,Poá,Beauty & Personal Care,$600.0,11,Mixed,5,5,0.0,None,Very Sensitive,1,2,Medium,Smartphone,PayPal,7/16/2024,False,False,Wants-based,No Preference,10
93-989-8649,26.0,Male,Middle,Divorced,Bachelor's,Middle,Shibushi,Food & Beverages,$107.8,8,Online,1,3,0.0,Medium,Somewhat Sensitive,0,8,Low,Desktop,Credit Card,7/19/2024,True,False,Impulsive,No Preference,7
98-130-8811,84.0,Female,High,Single,High School,Middle,Tilburg,Electronics,$600.0,6,Mixed,3,2,2.0,None,Very Sensitive,1,7,High,Tablet,Credit Card,5/17/2024,True,True,Planned,Standard,1
18-614-2070,96.0,Female,Middle,Married,Bachelor's,High,Ugra,Baby Products,$600.0,7,Mixed,4,4,1.0,None,Not Sensitive,0,5,Medium,Tablet,Debit Card,4/29/2024,True,True,Need-based,No Preference,4
80-277-3242,135.0,Male,High,Widowed,High School,Middle,Montreuil,Travel & Leisure (Flights,$600.0,8,In-Store,1,5,2.0,Low,Very Sensitive,2,3,High,Desktop,Other,1/4/2024,False,False,Need-based,Standard,9
44-949-9040,77.0,Female,High,Divorced,Bachelor's,High,Garibaldi,Health Care,$600.0,9,In-Store,2,1,2.0,None,Very Sensitive,0,2,Medium,Desktop,PayPal,11/7/2024,False,False,Wants-based,No Preference,5
04-545-9162,88.0,Male,High,Divorced,Master's,High,Tiang,Electronics,$600.0,3,Mixed,1,1,1.0,None,Somewhat Sensitive,1,9,High,Smartphone,Debit Card,4/25/2024,True,True,Need-based,Standard,9
51-320-2801,119.0,Female,High,Divorced,Bachelor's,High,Mouquim,Groceries,$600.0,12,In-Store,1,5,1.0,High,Very Sensitive,1,8,None,Desktop,Cash,10/3/2024,True,False,Planned,No Preference,1
50-510-5119,131.0,Male,High,Widowed,Master's,High,Montecristi,Beauty & Personal Care,$600.0,7,Mixed,4,2,1.0,Medium,Very Sensitive,2,3,Medium,Tablet,Cash,8/7/2024,True,True,Need-based,Express,2
63-964-6954,70.0,Female,High,Married,High School,Middle,Prince Albert,Health Care,$600.0,5,Mixed,2,5,1.0,Low,Not Sensitive,2,8,High,Smartphone,PayPal,4/11/2024,False,True,Need-based,No Preference,3
55-569-9247,103.0,Female,Middle,Married,Master's,High,Göteborg,Toys & Games,$600.0,10,Online,4,2,1.0,High,Not Sensitive,2,7,Medium,Smartphone,Credit Card,4/25/2024,False,True,Wants-based,No Preference,3
02-911-0447,136.0,Female,Middle,Single,High School,Middle,Zaječov,Travel & Leisure (Flights,$600.0,10,In-Store,4,2,2.0,None,Not Sensitive,2,2,None,Desktop,Cash,4/28/2024,False,False,Planned,No Preference,4
77-626-7240,29.0,Male,High,Widowed,Master's,High,Liushun,Food & Beverages,$102.16,5,Mixed,4,5,1.0,High,Somewhat Sensitive,1,1,Medium,Desktop,Debit Card,9/9/2024,False,False,Need-based,Standard,7
75-915-9803,96.0,Male,High,Widowed,Bachelor's,Middle,Sancha,Baby Products,$600.0,11,Mixed,3,5,2.0,High,Not Sensitive,2,1,High,Smartphone,Credit Card,5/8/2024,True,False,Impulsive,Express,11
78-905-2660,128.0,Female,Middle,Divorced,Bachelor's,High,Damnoen Saduak,Beauty & Personal Care,$600.0,7,Online,2,1,1.0,Medium,Very Sensitive,1,10,High,Desktop,PayPal,6/9/2024,False,True,Impulsive,Express,11
02-677-6735,91.0,Female,High,Widowed,High School,High,Cianorte,Electronics,$600.0,8,Online,4,2,1.0,Low,Very Sensitive,0,4,High,Desktop,Debit Card,8/27/2024,False,True,Need-based,No Preference,6
20-460-9796,27.0,Female,Middle,Widowed,Master's,High,Liuzuo,Food & Beverages,$104.84,8,In-Store,2,3,1.0,None,Somewhat Sensitive,2,3,None,Tablet,Credit Card,4/1/2024,True,False,Impulsive,Express,10
57-587-4005,100.0,Female,Middle,Widowed,Bachelor's,High,Pameungpeuk,Toys & Games,$600.0,9,Online,3,3,1.0,None,Very Sensitive,1,7,None,Desktop,Credit Card,8/29/2024,False,True,Impulsive,Express,12
99-477-8256,23.0,Female,Middle,Single,Master's,High,Kāshmar,Gardening & Outdoors,$50.0,6,Online,4,3,2.0,Low,Somewhat Sensitive,2,9,High,Desktop,Cash,9/18/2024,True,True,Wants-based,Express,6
03-992-3728,115.0,Male,Middle,Married,Bachelor's,High,‘Arad,Groceries,$600.0,9,In-Store,2,4,0.0,Medium,Very Sensitive,1,4,High,Tablet,Other,9/5/2024,False,False,Need-based,No Preference,7
24-878-4507,121.0,Male,High,Divorced,Bachelor's,Middle,Lenart v Slov. Goricah,Clothing,$600.0,9,Mixed,5,4,0.0,Low,Somewhat Sensitive,2,3,High,Desktop,Cash,8/6/2024,False,True,Need-based,No Preference,7
22-106-8347,101.0,Male,High,Divorced,Master's,Middle,Bigaa,Toys & Games,$600.0,2,In-Store,2,5,0.0,Medium,Not Sensitive,2,9,High,Tablet,Credit Card,6/18/2024,True,False,Impulsive,No Preference,6
81-479-0790,27.0,Male,High,Single,Bachelor's,Middle,Guadalupe,Food & Beverages,$129.94,12,Mixed,4,4,2.0,Medium,Somewhat Sensitive,1,5,Low,Desktop,Credit Card,8/26/2024,False,False,Need-based,No Preference,4
03-023-9932,115.0,Female,High,Widowed,Bachelor's,Middle,Xiaruyue,Groceries,$600.0,8,In-Store,5,2,0.0,Medium,Very Sensitive,2,4,Low,Tablet,Debit Card,4/24/2024,True,True,Wants-based,Express,1
36-632-2460,23.0,Female,High,Widowed,Bachelor's,Middle,Gweedore,Gardening & Outdoors,$50.0,8,Mixed,3,5,0.0,None,Somewhat Sensitive,2,1,Low,Tablet,Credit Card,8/8/2024,True,True,Wants-based,No Preference,12
32-799-7704,71.0,Female,High,Widowed,Master's,High,Przelewice,Health Care,$600.0,11,In-Store,3,5,1.0,High,Not Sensitive,0,2,None,Desktop,Cash,9/5/2024,False,False,Impulsive,Standard,8
09-369-0588,24.0,Male,High,Single,Bachelor's,Middle,Dalumangcob,Gardening & Outdoors,$50.0,6,In-Store,1,1,0.0,Medium,Very Sensitive,2,5,Low,Smartphone,Other,4/16/2024,True,False,Planned,Express,8
87-727-6434,107.0,Female,High,Widowed,Master's,Middle,Cravo Norte,Arts & Crafts,$600.0,8,Online,2,2,2.0,Low,Very Sensitive,1,2,Low,Smartphone,Credit Card,7/17/2024,True,True,Need-based,No Preference,6
18-793-9543,42.0,Male,High,Divorced,Master's,Middle,Montería,Furniture,$415.85,11,Online,5,2,2.0,None,Not Sensitive,2,3,None,Smartphone,Credit Card,3/18/2024,True,True,Wants-based,Express,10
63-625-5757,27.0,Male,Middle,Single,High School,High,Mikun’,Food & Beverages,$66.01,5,Online,5,4,1.0,Medium,Not Sensitive,0,6,None,Tablet,Cash,7/18/2024,False,True,Impulsive,No Preference,6
93-413-4758,80.0,Female,Middle,Single,Master's,High,Samamiya,Hotels,$600.0,4,Online,5,2,0.3,Low,Not Sensitive,2,9,High,Tablet,PayPal,5/31/2024,False,True,Wants-based,Express,5
15-663-7994,139.0,Female,Middle,Widowed,Bachelor's,High,Tanahmerah,Jewelry & Accessories,$600.0,2,Online,3,5,0.2,High,Somewhat Sensitive,1,2,Medium,Smartphone,Other,1/21/2024,True,False,Wants-based,No Preference,9
29-319-4519,24.0,Male,High,Divorced,High School,High,Örebro,Food & Beverages,$145.26,4,In-Store,1,3,0.0,High,Somewhat Sensitive,0,4,Medium,Desktop,Debit Card,6/15/2024,False,True,Wants-based,Standard,12
40-347-2903,136.0,Female,Middle,Single,Bachelor's,High,Kefar Yona,Jewelry & Accessories,$600.0,3,In-Store,4,5,1.0,Low,Not Sensitive,1,6,High,Smartphone,Cash,4/19/2024,True,True,Wants-based,Standard,11
18-452-1635,52.0,Female,Middle,Widowed,Bachelor's,Middle,Pasto,Sports & Outdoors,$600.0,10,In-Store,5,1,2.0,Low,Somewhat Sensitive,1,3,Low,Tablet,Debit Card,9/12/2024,True,True,Planned,No Preference,8
47-710-5471,123.0,Male,Middle,Single,High School,Middle,Huangtan,Beauty & Personal Care,$600.0,11,Online,5,4,1.0,High,Somewhat Sensitive,1,5,High,Desktop,PayPal,9/4/2024,False,True,Planned,Express,8
88-167-7129,83.0,Female,High,Married,Bachelor's,Middle,Il’inskiy,Packages),$600.0,10,In-Store,5,5,0.2,High,Somewhat Sensitive,1,1,Medium,Desktop,Other,4/28/2024,True,True,Wants-based,No Preference,8
86-771-9082,50.0,Male,High,Married,Bachelor's,High,Ugljevik,Sports & Outdoors,$600.0,8,Online,3,4,0.3,None,Somewhat Sensitive,1,8,High,Smartphone,PayPal,12/8/2024,False,True,Wants-based,Standard,6
46-678-4172,61.0,Female,Middle,Married,Master's,Middle,Na Chaluai,Luxury Goods,$600.0,12,Online,3,3,2.0,Medium,Very Sensitive,0,9,High,Smartphone,Other,11/5/2024,True,False,Need-based,Express,7
14-249-1256,126.0,Male,Middle,Single,High School,Middle,Marolambo,Beauty & Personal Care,$600.0,6,Mixed,2,3,2.0,Medium,Somewhat Sensitive,1,7,Low,Tablet,Other,2/13/2024,False,True,Impulsive,Standard,14
